id,ground_truth,en_pred,ar_pred,en_correct,ar_correct,quadrant,input_english,input_arabic
2091,D,D,D,1,1,both_correct,"All of the following are true about introns EXCEPT:

A) Their function is still not precisely defined.

B) They are non-coding sequences.

C) They have a potential role in regulating gene expression in the genes they contain.

D) They constitute 50% of mature messenger RNA.","كل ما يلي صحيح عن الانترونات ما عدا:

الاختيارات:
A. وظيفتها مازالت غير محددة بدقة .
B. تتاليات غير مرمز.
C. لها دور محتمل في تنظيم التعبير الجيني للجينات التي تحتويها.
D. تشكل %50 من الرنا المرسال الناضج."
2306,C,C,C,1,1,both_correct,"Features of first and second generation scanners include:
A) Well-designed equipment
B) High resolution capabilities well-suited for skull exploration
C) A, B
D) All of the above are incorrect","من ميزات ماسحات الجيل الأول والثاني:

الاختيارات:
A. أجهزة معدة جيدا للعمل
B. تبدي مقدرات فاصلة عالية تتلاءم جيدا مع استكشاف الجمجمة
C. A,B
D. كل ما سبق خاطئ"
274,D,D,D,1,1,both_correct,"In a neuron:
A) The prime mover is not myelinated
B) Neurotransmitters are made in the axon
C) The postsynaptic terminal may be part of the axon of another neuron
D) A+C
E) All of the above are incorrect","في العصبون:

الاختيارات:
A. القطعة الابتدائية غير محاطة بفمد النخاعين
B. يتم صنع النواقل العصبية في المحوار
C. النهاية ما بعد المشبكية قد تكون جزءا من محوار عصبون اخر
D. A+C
E. كل ماسبق خطأ"
1551,D,D,D,1,1,both_correct,"Basic polar (positively charged) amino acid:
A) Alanine
B) Glutamine
C) Proline
D) Lysine","الحمض القطبي الأساسي (المشحون إيجابيا):

الاختيارات:
A. ألانين
B. غلوتامين
C. برولين
D. ليزين"
3971,B,B,B,1,1,both_correct,"Secondary active transport:
A) Does not require energy
B) Occurs with sodium diffusion into the cell
C) Does not require a carrier protein
D) All of the above are true","النقل الفاعل الثانوي:

الاختيارات:
A. لا يحتاج لطاقة
B. يحدث مع انتشار الصوديوم لداخل الخلية
C. لا يحتاج بروتين حامل
D. كل ما سبق صحيح"
1864,C,C,C,1,1,both_correct,"The mechanism that ensures the stem cell's indefinite survival:

A) Differentiation
B) Termination of differentiation
C) Self-renewal
D) All of the above","الألية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية

الاختيارات:
A. التمايز
B. تحولها إلى نهاية التمايز
C. التجديد الذاتي
D. كل ما سبق"
976,A,A,A,1,1,both_correct,"Articulations of the wrist bones:
A) Square joint with the base of the first metacarpal
B) Trapezius joint with the base of the third metacarpal
C) Large joint with the base of the second metacarpal
D) Scaphoid joint with the canine","تمفصلات عظاك رسغ اليد

الاختيارات:
A. المربعى مع قاعدة المشط الاول
B. المنحرفى مع قاعدة المشط الثالث
C. الكبير مع قاعدة المشط الثانى
D. الزورقى مع الكلابى"
2932,B,B,B,1,1,both_correct,"If we consider the electron as a classically rotating charged sphere, then the part near its surface will rotate at speeds that are:
A) Low
B) Close to the speed of light
C) A, B
D) All of the above are correct","إذا إعتبرنا أن الإلكترون كرة مشحونة تدور حول ذاتها كلاسيكيا فإن الجزء القريب من سطحها سيدور بسرعات :

الاختيارات:
A. منخفضه
B. قريبة من سرعة الضوء
C. A,B
D. كل ما سبق صحيح"
771,D,D,D,1,1,both_correct,"Jaundice:
A) is the presence of a large amount of bilirubin in the blood.
B) It results from the failure to excrete conjugated bilirubin.
C) It results from the failure to excrete unconjugated bilirubin.
D) All of the above are correct.","اليرقان jaundice :

الاختيارات:
A. هو وجود كمية كبيرة من الصفراء في الدم
B. ينتج عن عدم إفراز البيلروبين المرتبط.
C. ينتج عن عدم إفراز البيلروبين غير المرتبط
D. كل ما سبق صحيح."
3475,D,D,D,1,1,both_correct,"Factors that predispose to angle-closure glaucoma include:
A) Relatively anterior crystalline structure
B) Shallow anterior chamber
C) Proximity of the peripheral iris to the cornea
D) All of the above
E) All of the above are incorrect","من العوامل المؤهبة للزرق البدني المغلق الزاوية:

الاختيارات:
A. البلورة الأمامي تسبياً
B. الغرفة الأمامية الضحلة
C. اقتراب القزحية المحيطية من القرنية
D. كل ما ورد صحيح
E. كل ما ورد خطأ"
4397,D,D,D,1,1,both_correct,"ESR is elevated in:
A) Tuberculosis and rheumatic fever
B) Elevated globulin levels
C) Hypoalbuminemia
D) All of the above","يتم تسريع ESR :

الاختيارات:
A. عند الإصابة بالسل والروماتيزم
B. ارتفاع الغلوبيولين
C. نقص الالبومين
D. كل ما سبق صحيح"
1267,C,C,C,1,1,both_correct,"All of the following are true regarding the management of a person who developed dysphagia and shortness of breath several minutes after a bee sting EXCEPT:
A) Administer 0.01 ml/kg of a 1000:1 adrenaline solution subcutaneously
B) Transport to hospital
C) Perform immediate endotracheal intubation
D) Administer diphenhydramine (an antihistamine) intravenously","كل ما يلي صحيح عن تدبير شخص أصيب بعسرة بلع وضيق نفس بعد عدة دقائق من تعرضه للسعة نحلة ما عدا:

الاختيارات:
A. اعطاء 0،01 مل/ كغ من محلول 1000:1 من الأدرينالين تحت الجلد
B. نقله إلى المستشفى
C. إجراء التنبيب الرغامي فورا
D. إعطاءه الدايفين هيدرامين ( مضاد هيستامين) وريديا"
4149,C,C,C,1,1,both_correct,"Chronic kidney disease is characterized by all of the following except:
A) Oliguria (less than 500 ml/24 hours)
B) Metabolic acidosis
C) Hypercalcemia
D) Anemia and bleeding
E) Pulmonary edema","يتميز القصور الكلوي المزمن بكل مما يلي عدا

الاختيارات:
A. شح بول (أقل من 500 مل/ 24 ساعة)
B. حماض استقلابي
C. زيادة كالسيوم الدم
D. فقر دم ونزوف
E. حدوث وذمة رئة"
4706,D,D,D,1,1,both_correct,"Information that can be used to estimate population parameters when studying a sample includes: A) Mean or sum
B) A proportion of the population
C) Confidence intervals for these parameters using statistics
D) All of the above","من المعلومات التي يمكن اللجوء فيها لتقدير معالم المجتمع عند دراسة العينة:

الاختيارات:
A. متوسط أو مجموع
B. نسبة ما للمجتمع
C. فترات الثقة لهذه المعالم باستخدام الإحصائيات
D. كل ما سبق صحيح"
1603,D,D,D,1,1,both_correct,"Magnesium performs:
A) Activating glycolysis
B) Transporting potassium and calcium
C) Playing an important role in the electrical properties of cell membranes
D) All of the above","يقوم المغنيزيوم ب:

الاختيارات:
A. تنشيط تحلل السكر
B. نقل البوتاسيوم والكالسيوم
C. دور هام في الخواص الكهربائية للأغشية الخلوية
D. كل ما سبق"
3362,C,C,C,1,1,both_correct,"Choose the correct statement about S. pyogenes:
A) It secretes the enzyme hyaluronidase, which prevents blood clotting.
B) It cannot be treated with penicillin.
C) It secretes an erythrogenic toxin that causes scarlet fever.
D) It causes alpha-hemolysis.
E) It has hemolytic toxins H₂O₂.","اختر العبارة الصحيحة عن S.pyogens

الاختيارات:
A. تفرز أنزيم الهيالورونيداز الذي يمنع تخثر الدم
B. لا يمكن معالجتها بالبنسلين
C. تفرز ذيفان Erythrogenic المسبب للحمى القرمزية
D. تسبب انحلالا للدم نمط ألفا
E. لديها ذيفان حال للدم H و O"
2318,A,A,A,1,1,both_correct,"The anatomical conflict between the body and its environment takes place via:
A) Blood vessels
B) Liver
C) Spleen
D) Pancreas","تجري الباب الصراع التلاومي بين الجسم والوسط المحيط عن طريق:

الاختيارات:
A. الأوعية الدموية
B. الكبد
C. الطحال
D. التنكرياس"
2487,D,D,D,1,1,both_correct,"One-dimensional waves:
A) Transverse waves in a string
B) Longitudinal waves in a rod or tube filled with fluid
C) Linear waves
D) All of the above are correct","الأمواج أحادية البعد:

الاختيارات:
A. أمواج عرضانية في وتر
B. أمواج طولانية في قضيب أو أنبوب مملوء بمائع
C. أمواج خطية
D. كل ما سبق صحيح"
4497,C,C,C,1,1,both_correct,"We perform a *continuity correction* when:
A) We convert a discrete distribution to a continuous one
B) We convert a binomial distribution to a normal one
C) A + B
D) All of the above are incorrect","نقوم بعملية*تصحيح من اجل الاستمرار*عندما:

الاختيارات:
A. نحول التوزع المنفصل الى متصل
B. نحول التوزع الحداني الى طبيعي
C. A+B
D. كل ما سبق خطأ"
3074,A,A,A,1,1,both_correct,"In trauma among children under 1 year:
A) Brain injuries are the leading cause of death.
B) The mortality rate is higher for females than for males.
C) Alcohol is a contributing factor in 20% of cases.
D) There are several fatalities among children.
E) Road traffic accidents account for 60% of all childhood fatalities.","في الرضوض عند الأطفال < 1 سنة

الاختيارات:
A. رضوض الدماغ هي السبب الأول للوفيات
B. معدل وفيات الاناث أكبر منه عند الذكور
C. الكحول يسجل كسبب في 20 % من الحالات
D. ثداوحلل ردان ببس ربتعت ريسلا ثداوح المميتة
E. حوادث السير عند الأطفال تشكل 60 % من حوادث الوفاة الكلية عند الأطفال"
